user_id,first_name,last_name,phone,email,devices,dob,city,country,name
583,Bryony,Stevens,5374475075,bryony.stevens@example.com,Desktop,04/13/1985,new york,usa,
584,Darcy,Jenkins,7058907715,darcy.jenkins@example.com,Iphone,08/20/1998,los angeles,usa,
585,Sufyan,Guzman,1255836823,sufyan.guzman@example.com,"Iphone, Desktop",02/14/1986,montreal,canada,
586,Casey,Finley,3068934689,casey.finley@example.com,"Android, Iphone, Desktop",12/08/1974,london,united kingdom,
587,Alina,Odom,7378284041,alina.odom@example.com,"Android, Iphone, Desktop",10/09/1998,chicago,usa,
588,Miranda,Cain,3772636278,miranda.cain@example.com,Desktop,03/22/1991,los angeles,usa,
589,Omari,Gibbs,5247497401,omari.gibbs@example.com,Desktop,03/30/1964,san diego,usa,
590,Susannah,Kane,1727731455,susannah.kane@example.com,"Android, Iphone, Desktop",04/13/1981,new york,usa,
591,Annalise,Stephens,8532241381,annalise.stephens@example.com,"Iphone, Desktop",01/14/2004,toronto,canada,
592,Jamil,Shepherd,2982765058,jamil.shepherd@example.com,"Android, Iphone, Desktop",08/28/1989,toronto,canada,
593,Danyal,Lang,6298754423,danyal.lang@example.com,"Iphone, Desktop",02/14/1965,toronto,canada,
594,Barry,Reilly,1178639669,barry.reilly@example.com,Desktop,09/02/1988,montreal,canada,
595,Archie,Gregory,9453012904,archie.gregory@example.com,"Android, Desktop",10/22/1987,san diego,usa,
596,Hajra,Baxter,6005422254,hajra.baxter@example.com,Android,11/25/1990,san francisco,usa,
597,Earl,Fowler,6482689331,earl.fowler@example.com,"Android, Iphone",12/15/1986,los angeles,usa,
598,Monica,Bruce,3023685572,monica.bruce@example.com,Iphone,10/09/1996,los angeles,usa,
599,Astrid,Delgado,6413173741,astrid.delgado@example.com,"Android, Iphone, Desktop",03/08/1995,london,united kingdom,
600,Bill,Jacobs,2797049018,bill.jacobs@example.com,Android,03/05/1999,san francisco,usa,
601,Rio,Pennington,4731231959,rio.pennington@example.com,"Android, Iphone, Desktop",03/26/1991,new york,usa,
602,Jazmin,Lopez,1168663838,jazmin.lopez@example.com,"Android, Iphone, Desktop",06/27/1993,los angeles,usa,
603,Bilal,Shaffer,3087747278,bilal.shaffer@example.com,Desktop,02/10/1975,san diego,usa,
604,Elisha,Cobb,8215361739,elisha.cobb@example.com,Iphone,03/05/1992,san francisco,usa,
605,Earl,Hobbs,9168667237,earl.hobbs@example.com,Desktop,09/15/1998,new york,usa,
606,Bertha,Walsh,1295062067,bertha.walsh@example.com,"Android, Iphone",03/28/1996,london,united kingdom,
607,Bibi,Roberts,6317968801,bibi.roberts@example.com,Android,10/16/1990,new york,usa,
608,Rishi,Barron,3311284346,rishi.barron@example.com,"Android, Iphone, Desktop",02/11/2000,montreal,canada,
610,Keira,Herman,6072582059,keira.herman@example.com,Android,11/29/1992,los angeles,usa,
611,Omari,Richmond,9211793270,omari.richmond@example.com,Desktop,11/13/1987,san diego,usa,
612,Rabia,Parsons,2444708381,rabia.parsons@example.com,Android,11/18/1985,montreal,canada,
613,Larissa,Perez,7421686071,larissa.perez@example.com,"Android, Desktop",09/05/1991,london,united kingdom,
615,Katelyn,Collins,8788709506,katelyn.collins@example.com,Android,06/01/1988,san diego,usa,
616,Jerry,Whitney,9904447435,jerry.whitney@example.com,"Iphone, Desktop",03/22/1999,san francisco,usa,
617,Beau,Duran,7972031866,beau.duran@example.com,"Android, Iphone",08/26/1985,new york,usa,
618,Janet,Hughes,1947696265,janet.hughes@example.com,Iphone,06/09/1996,los angeles,usa,
619,Ria,Ponce,5471111151,ria.ponce@example.com,Iphone,06/26/2001,chicago,usa,
620,Neo,Lara,2763194768,neo.lara@example.com,"Android, Iphone",09/21/2005,toronto,canada,
621,Kiana,Carter,2191427516,kiana.carter@example.com,Iphone,05/04/1990,san diego,usa,
622,Alexa,Baird,6047714056,alexa.baird@example.com,Iphone,08/18/1992,san francisco,usa,
623,Ronald,Estes,3288732183,ronald.estes@example.com,Iphone,01/26/1997,chicago,usa,
624,Nia,Adams,5205501148,nia.adams@example.com,"Android, Iphone, Desktop",11/11/1988,san diego,usa,
625,Diane,Kelly,2194495089,diane.kelly@example.com,"Android, Iphone",06/17/1995,montreal,canada,
626,Phoenix,Chapman,7918536464,phoenix.chapman@example.com,"Android, Iphone, Desktop",03/23/1978,los angeles,usa,
627,Everly,Key,1525575017,everly.key@example.com,Iphone,09/13/1986,new york,usa,
629,Mae,Castro,7144852518,mae.castro@example.com,"Iphone, Desktop",07/21/2007,san francisco,usa,
630,Harold,Sharpe,6466221082,harold.sharpe@example.com,"Android, Desktop",04/21/1993,new york,usa,
631,Brooklyn,Fowler,9335019509,brooklyn.fowler@example.com,"Android, Iphone, Desktop",01/26/1999,san francisco,usa,
632,Enya,Chen,2663436530,enya.chen@example.com,"Android, Iphone",05/27/1985,los angeles,usa,
633,Luisa,Fisher,5101671940,luisa.fisher@example.com,Iphone,08/09/1997,san diego,usa,
634,Elodie,Flores,5652439336,elodie.flores@example.com,"Android, Desktop",07/06/1992,san francisco,usa,
635,Hazel,Yoder,8392033903,hazel.yoder@example.com,Android,01/27/2004,london,united kingdom,
636,Amber,Gonzalez,8846281984,amber.gonzalez@example.com,Desktop,07/05/1994,london,united kingdom,
637,Juliet,Buck,4992425191,juliet.buck@example.com,"Android, Iphone",07/17/1998,san francisco,usa,
638,Jamie,Berg,3975156866,jamie.berg@example.com,Desktop,11/15/1992,los angeles,usa,
639,Stella,Wilkinson,1455014975,stella.wilkinson@example.com,"Android, Iphone",03/07/1997,los angeles,usa,
640,Nadia,Wyatt,2775739871,nadia.wyatt@example.com,"Android, Iphone, Desktop",06/23/2001,san diego,usa,
641,Kacie,Morse,1089177237,kacie.morse@example.com,"Android, Iphone, Desktop",03/15/1989,toronto,canada,
642,Seth,Walter,9889327592,seth.walter@example.com,Iphone,09/13/1988,london,united kingdom,
643,Lauren,Ashley,5641338260,lauren.ashley@example.com,"Iphone, Desktop",03/12/1999,london,united kingdom,
644,Wilfred,Michael,6329022453,wilfred.michael@example.com,Iphone,08/21/1968,chicago,usa,
645,Gary,Richards,9709027934,gary.richards@example.com,"Android, Iphone",06/16/1996,toronto,canada,
646,Brittney,Ruiz,2599406592,brittney.ruiz@example.com,"Iphone, Desktop",11/11/2004,san francisco,usa,
647,Jaxson,Moss,4997015813,jaxson.moss@example.com,"Android, Iphone",09/17/2005,san francisco,usa,
648,Luna,Levy,8554841981,luna.levy@example.com,"Android, Iphone, Desktop",10/16/1962,san francisco,usa,
651,Jamil,Maldonado,4247992220,jamil.maldonado@example.com,"Android, Desktop",07/07/2000,new york,usa,
652,Dillon,Johnston,7329047872,dillon.johnston@example.com,Desktop,08/02/1997,new york,usa,
653,Lilli,Bowman,5518674367,lilli.bowman@example.com,Iphone,11/01/2000,new york,usa,
654,Dexter,Hartley,5824894208,dexter.hartley@example.com,Iphone,01/27/1993,san diego,usa,
655,Hari,Everett,4876698884,hari.everett@example.com,"Iphone, Desktop",09/26/1995,san francisco,usa,
656,Tomos,Velez,2336613978,tomos.velez@example.com,"Android, Desktop",03/16/1988,los angeles,usa,
657,Abu,Delacruz,4014112184,abu.delacruz@example.com,"Android, Iphone",12/25/2003,new york,usa,
658,Syeda,Calhoun,7386801717,syeda.calhoun@example.com,Desktop,08/13/2000,chicago,usa,
659,Oliwier,Gill,9021754864,oliwier.gill@example.com,"Android, Iphone, Desktop",07/30/1996,san diego,usa,
660,Zayn,Kaufman,8938908415,zayn.kaufman@example.com,"Iphone, Desktop",09/14/1987,chicago,usa,
661,Vera,Walker,5168112158,vera.walker@example.com,"Iphone, Desktop",02/01/1957,london,united kingdom,
662,Anthony,Mccullough,3301762600,anthony.mccullough@example.com,Desktop,06/16/1967,chicago,usa,
663,Rowan,Acevedo,2236209032,rowan.acevedo@example.com,"Iphone, Desktop",06/09/2004,los angeles,usa,
664,Zara,Oconnell,5435376044,zara.oconnell@example.com,Android,06/25/2003,toronto,canada,
665,Lucia,Cisneros,4705747167,lucia.cisneros@example.com,"Android, Iphone, Desktop",11/08/1992,san francisco,usa,
666,Julius,Donnelly,7333252658,julius.donnelly@example.com,"Android, Desktop",05/23/1993,san francisco,usa,
667,Theresa,Bentley,5534071049,theresa.bentley@example.com,Android,06/02/1993,san francisco,usa,
668,Joshua,Bonner,5507101849,joshua.bonner@example.com,Desktop,12/27/1962,san francisco,usa,
669,Abdirahman,Marsh,6536014374,abdirahman.marsh@example.com,Iphone,06/28/1985,toronto,canada,
670,Jacob,Patton,9142603945,jacob.patton@example.com,"Android, Iphone, Desktop",05/27/1992,san diego,usa,
671,Alexander,Terry,4805601876,alexander.terry@example.com,"Android, Iphone, Desktop",07/21/1988,new york,usa,
672,Kane,Huff,4176119319,kane.huff@example.com,Desktop,03/16/1959,chicago,usa,
673,Sapphire,Hatfield,5643573504,sapphire.hatfield@example.com,"Android, Iphone, Desktop",02/10/1991,san francisco,usa,
674,Mahir,Cooper,8295707880,mahir.cooper@example.com,Desktop,12/02/1986,san francisco,usa,
675,Tom,Tapia,4392271780,tom.tapia@example.com,Desktop,04/20/1985,chicago,usa,
676,Oliwia,Harvey,1437018741,oliwia.harvey@example.com,Desktop,10/14/1992,san francisco,usa,
677,Kelvin,Hendricks,7677264455,kelvin.hendricks@example.com,Android,02/25/1996,san diego,usa,
678,Mustafa,Mason,8661799539,mustafa.mason@example.com,Iphone,05/05/1993,los angeles,usa,
679,Gabriela,Norton,1389686467,gabriela.norton@example.com,Android,11/23/1993,chicago,usa,
680,Esha,Zuniga,8075179078,esha.zuniga@example.com,"Iphone, Desktop",07/31/1997,los angeles,usa,
681,Lucas,Burke,3215122703,lucas.burke@example.com,"Iphone, Desktop",02/21/1985,toronto,canada,
682,Laura,Valdez,7669011157,laura.valdez@example.com,"Android, Iphone, Desktop",01/03/1996,los angeles,usa,
683,Irene,Kim,9468832145,irene.kim@example.com,Iphone,07/28/1979,san francisco,usa,
684,Raheem,Ellis,4919617709,raheem.ellis@example.com,"Iphone, Desktop",09/02/1985,chicago,usa,
685,Lisa,Mcclain,5189689659,lisa.mcclain@example.com,Android,06/14/1991,new york,usa,
686,Mohamed,Miller,8834817339,mohamed.miller@example.com,"Android, Iphone, Desktop",02/15/1999,san diego,usa,
687,Thea,Suarez,6472117337,thea.suarez@example.com,"Android, Iphone, Desktop",10/01/1993,toronto,canada,
688,Leighton,Crane,3727535586,leighton.crane@example.com,Desktop,03/31/1983,los angeles,usa,
689,Kayla,Jones,5797561305,kayla.jones@example.com,"Android, Iphone",01/19/1995,london,united kingdom,
690,Jessie,Noble,5573545286,jessie.noble@example.com,Iphone,04/05/2004,san francisco,usa,
692,Azaan,Barker,3262677811,azaan.barker@example.com,"Android, Iphone, Desktop",05/29/1955,new york,usa,
693,Jayden,Dunlap,6264588110,jayden.dunlap@example.com,"Android, Iphone",11/05/2003,new york,usa,
694,Richard,Pope,2161843684,richard.pope@example.com,"Android, Iphone, Desktop",05/26/1990,los angeles,usa,
695,Xander,Levine,7909691579,xander.levine@example.com,"Iphone, Desktop",03/10/1985,toronto,canada,
696,Anais,Pineda,6093043412,anais.pineda@example.com,Android,02/27/2006,new york,usa,
697,Donald,Horne,7389113567,donald.horne@example.com,"Android, Iphone",11/28/1986,san francisco,usa,
698,Arjun,Dejesus,6937908692,arjun.dejesus@example.com,Iphone,01/08/1995,chicago,usa,
699,Jonathan,Klein,4954194637,jonathan.klein@example.com,Desktop,12/12/1966,los angeles,usa,
700,Dante,Burgess,2222414261,dante.burgess@example.com,"Android, Desktop",11/24/2001,san diego,usa,
701,Tamsin,Stein,9533861321,tamsin.stein@example.com,"Android, Iphone",06/16/1968,los angeles,usa,
702,Brayden,Patrick,1738811582,brayden.patrick@example.com,"Android, Desktop",04/05/1997,los angeles,usa,
703,Wade,Hancock,2454559119,wade.hancock@example.com,"Android, Iphone, Desktop",01/04/2006,london,united kingdom,
704,Nicholas,Thomson,9366153052,nicholas.thomson@example.com,Iphone,08/17/1993,toronto,canada,
705,Vincent,Garrison,5981738153,vincent.garrison@example.com,Iphone,10/26/1975,chicago,usa,
706,Elisha,Garza,3132062033,elisha.garza@example.com,"Android, Iphone, Desktop",07/04/2002,los angeles,usa,
708,Enzo,Whitney,5657095636,enzo.whitney@example.com,"Android, Iphone, Desktop",12/08/1999,chicago,usa,
709,Stacey,Daniel,2468198817,stacey.daniel@example.com,Android,03/23/1991,san diego,usa,
710,Candice,Moyer,9642295609,candice.moyer@example.com,"Android, Iphone",12/20/1991,san francisco,usa,
711,Calvin,Tucker,3387844359,calvin.tucker@example.com,Iphone,07/08/1991,san diego,usa,
712,Bronte,Mendoza,3237836615,bronte.mendoza@example.com,"Android, Iphone",03/10/1993,toronto,canada,
713,Ameer,Orr,9933879130,ameer.orr@example.com,"Android, Desktop",11/07/1986,chicago,usa,
714,Isla,Barber,8605052643,isla.barber@example.com,Iphone,10/03/1985,toronto,canada,
716,Barnaby,Wagner,9745004168,barnaby.wagner@example.com,Desktop,05/06/1960,montreal,canada,
717,Barry,Taylor,9993412797,barry.taylor@example.com,Desktop,09/27/1998,san francisco,usa,
718,Esme,Reeves,1512859583,esme.reeves@example.com,Desktop,02/09/1989,chicago,usa,
719,Marnie,White,2674341395,marnie.white@example.com,Android,10/08/2001,san francisco,usa,
720,Giovanni,Duncan,6791616360,giovanni.duncan@example.com,"Iphone, Desktop",03/18/2003,new york,usa,
721,Hannah,Roman,3317504621,hannah.roman@example.com,Iphone,03/01/1986,london,united kingdom,
722,Nannie,Hunt,2901901157,nannie.hunt@example.com,"Android, Desktop",02/16/1985,chicago,usa,
723,Yash,Mcleod,2705253291,yash.mcleod@example.com,Android,08/21/2007,london,united kingdom,
724,Mae,Barry,5015775306,mae.barry@example.com,Iphone,08/22/1987,london,united kingdom,
725,Dylan,York,8327997454,dylan.york@example.com,Iphone,12/11/1986,chicago,usa,
726,Aya,Weeks,4668887144,aya.weeks@example.com,"Android, Iphone",05/10/1972,toronto,canada,
727,Dawn,Cisneros,3753372745,dawn.cisneros@example.com,Desktop,02/07/1966,toronto,canada,
728,Rohan,Figueroa,5426177442,rohan.figueroa@example.com,Android,12/25/1989,new york,usa,
729,Abigail,Medina,8576021192,abigail.medina@example.com,"Android, Desktop",02/05/1999,london,united kingdom,
730,Rhodri,Haley,5748694715,rhodri.haley@example.com,Iphone,07/29/2005,london,united kingdom,
731,Denzel,Black,6772908939,denzel.black@example.com,"Android, Desktop",11/24/1996,san francisco,usa,
732,Sienna,Howard,8354865256,sienna.howard@example.com,Desktop,07/11/1971,los angeles,usa,
733,Fahad,Gill,7968169963,fahad.gill@example.com,"Android, Iphone",07/13/2001,chicago,usa,
734,Harun,Clark,8532673048,harun.clark@example.com,Android,11/30/1996,san francisco,usa,
735,Shane,Wheeler,3158927127,shane.wheeler@example.com,"Android, Iphone",07/21/2003,los angeles,usa,
737,Kiara,Bell,6142916530,kiara.bell@example.com,"Android, Iphone",01/02/1993,san francisco,usa,
738,Gertrude,Mcgrath,3641501035,gertrude.mcgrath@example.com,"Android, Iphone",12/11/1970,toronto,canada,
739,Lewis,Brooks,7372054525,lewis.brooks@example.com,"Iphone, Desktop",04/27/2004,new york,usa,
740,Khalid,Burke,9737664810,khalid.burke@example.com,Iphone,03/21/1989,chicago,usa,
742,Kieran,Hoover,1011652021,kieran.hoover@example.com,"Android, Desktop",01/17/1997,new york,usa,
743,Wendy,Mcclure,8304029784,wendy.mcclure@example.com,Android,01/09/2001,san diego,usa,
744,Haydn,Ramos,3543769233,haydn.ramos@example.com,"Android, Iphone",02/21/1998,los angeles,usa,
745,Nettie,Bryan,2742748873,nettie.bryan@example.com,Desktop,11/03/1986,chicago,usa,
746,Isabelle,Jenkins,7244443001,isabelle.jenkins@example.com,"Android, Iphone",05/06/1999,san diego,usa,
747,Tia,Ali,5076635326,tia.ali@example.com,Android,10/04/2006,san francisco,usa,
748,Montgomery,Davila,2679997224,montgomery.davila@example.com,"Android, Desktop",03/13/1999,new york,usa,
749,Tobias,Beltran,5987511029,tobias.beltran@example.com,"Iphone, Desktop",04/30/1991,chicago,usa,
750,Yusuf,Dickerson,5028969441,yusuf.dickerson@example.com,Android,10/23/1974,san francisco,usa,
751,Holly,Dillon,6629442078,holly.dillon@example.com,Desktop,05/02/1990,san diego,usa,
752,Marwa,Dennis,4442958051,marwa.dennis@example.com,Iphone,12/04/1996,chicago,usa,
753,Anais,Ball,8024166545,anais.ball@example.com,"Iphone, Desktop",06/03/1987,san diego,usa,
754,Adem,Kerr,2198736077,adem.kerr@example.com,Iphone,11/17/1995,toronto,canada,
755,Amie,Hood,6594264878,amie.hood@example.com,Android,01/25/1985,los angeles,usa,
756,Herbie,Huber,5629251087,herbie.huber@example.com,"Android, Iphone",07/15/1963,new york,usa,
757,Bill,Andersen,9627701270,bill.andersen@example.com,"Android, Iphone",07/28/2004,toronto,canada,
758,Halima,Maldonado,8317436220,halima.maldonado@example.com,"Android, Iphone",04/04/1988,san francisco,usa,
760,Bertie,Cobb,1713736091,bertie.cobb@example.com,Desktop,04/26/2001,san francisco,usa,
761,Gordon,Morales,9734621199,gordon.morales@example.com,"Android, Desktop",08/25/1996,chicago,usa,
762,Frederick,Everett,2626967077,frederick.everett@example.com,"Android, Desktop",10/13/1971,san francisco,usa,
763,Huda,Crane,2433216881,huda.crane@example.com,"Android, Desktop",05/04/1988,toronto,canada,
764,Cecily,Escobar,8405321467,cecily.escobar@example.com,Desktop,11/28/1990,new york,usa,
765,Amir,Blackwell,2913867567,amir.blackwell@example.com,Desktop,07/09/1986,san francisco,usa,
766,Sasha,Berger,4922954570,sasha.berger@example.com,Android,01/27/1994,london,united kingdom,
767,Lina,Trujillo,3515385203,lina.trujillo@example.com,Desktop,02/07/1999,san francisco,usa,
768,Caleb,Obrien,2233871014,caleb.obrien@example.com,"Android, Iphone",09/03/1994,toronto,canada,
769,Marilyn,Scott,3603592274,marilyn.scott@example.com,"Android, Iphone, Desktop",06/05/1990,san francisco,usa,
770,Jannat,Landry,7546349309,jannat.landry@example.com,"Android, Iphone, Desktop",03/02/2006,los angeles,usa,
771,Kristen,Curry,4733719332,kristen.curry@example.com,Desktop,05/05/1955,san francisco,usa,
772,Rajan,Dickson,3727756929,rajan.dickson@example.com,Android,07/23/1994,san diego,usa,
773,Luqman,Larson,1003297363,luqman.larson@example.com,"Android, Iphone",05/24/1960,san francisco,usa,
774,Bryan,Powell,2355384936,bryan.powell@example.com,Android,06/07/1989,san francisco,usa,
775,Haider,Lynn,7961969713,haider.lynn@example.com,Desktop,08/27/1985,san francisco,usa,
776,Jennie,Freeman,3967326980,jennie.freeman@example.com,Desktop,06/13/1985,chicago,usa,
777,Mohsin,Conley,9792013101,mohsin.conley@example.com,Android,01/24/2004,san francisco,usa,
778,Willow,Buck,4726036198,willow.buck@example.com,"Android, Iphone, Desktop",03/16/1993,san francisco,usa,
779,Krish,Hutchinson,4057887051,krish.hutchinson@example.com,"Android, Iphone, Desktop",06/01/1987,london,united kingdom,
780,Madeline,Mann,4411885776,madeline.mann@example.com,Iphone,04/28/1990,new york,usa,
781,Mari,Phillips,3016465827,mari.phillips@example.com,"Iphone, Desktop",09/13/1993,los angeles,usa,
782,Paula,West,3452172266,paula.west@example.com,Iphone,05/12/1990,london,united kingdom,
783,Saira,Lewis,9215629790,saira.lewis@example.com,Iphone,11/25/2002,new york,usa,
784,Tiana,Decker,2551363687,tiana.decker@example.com,"Iphone, Desktop",06/30/2002,london,united kingdom,
786,Earl,Vargas,8214647474,earl.vargas@example.com,Desktop,04/05/1985,san francisco,usa,
787,Delilah,Wu,6685726520,delilah.wu@example.com,Iphone,01/31/1964,los angeles,usa,
789,Lloyd,Wise,5215803829,lloyd.wise@example.com,Iphone,12/09/1998,san francisco,usa,
790,Alex,Alexander,4892908290,alex.alexander@example.com,"Android, Iphone",07/30/2000,san francisco,usa,
791,Aoife,Davidson,6283339139,aoife.davidson@example.com,Android,02/04/1993,london,united kingdom,
792,Emilie,Frye,1935169014,emilie.frye@example.com,Iphone,08/22/2003,san francisco,usa,
793,Elif,Hopkins,9534919939,elif.hopkins@example.com,Iphone,12/04/1985,new york,usa,
794,Hazel,Watson,3497253565,hazel.watson@example.com,"Android, Desktop",09/29/2000,new york,usa,
795,Jonathan,David,8156367913,jonathan.david@example.com,Desktop,01/09/2000,san francisco,usa,
796,Robbie,Hardy,9507163630,robbie.hardy@example.com,Android,10/01/1992,chicago,usa,
797,Lilian,Strickland,9254381993,lilian.strickland@example.com,"Android, Desktop",12/24/2001,toronto,canada,
799,Richard,Jones,4788143941,richard.jones@example.com,"Iphone, Desktop",02/24/1995,san francisco,usa,
800,Olivier,Thornton,4014946634,olivier.thornton@example.com,"Android, Iphone, Desktop",04/09/1977,montreal,canada,
801,Gabriel,Mccormick,9038459623,gabriel.mccormick@example.com,Desktop,06/30/1992,new york,usa,
802,Eleni,Maxwell,4492374755,eleni.maxwell@example.com,Android,02/10/1988,san diego,usa,
803,Susan,Fowler,3051178580,susan.fowler@example.com,"Android, Iphone",08/23/1988,san diego,usa,
804,Amin,Petersen,6801771233,amin.petersen@example.com,Desktop,06/03/1993,london,united kingdom,
805,Gareth,Sanford,1618427749,gareth.sanford@example.com,Android,12/01/1998,chicago,usa,
806,Miriam,Stuart,8463332100,miriam.stuart@example.com,"Android, Iphone, Desktop",02/17/1983,montreal,canada,
807,Polly,Mendez,9164538696,polly.mendez@example.com,"Android, Iphone",10/09/1988,san francisco,usa,
808,Omer,Kemp,8575313045,omer.kemp@example.com,"Android, Desktop",12/25/2000,san francisco,usa,
809,Abdullahi,Carson,6325478327,abdullahi.carson@example.com,"Android, Iphone, Desktop",08/11/1985,toronto,canada,
810,Syed,Mooney,3489294959,syed.mooney@example.com,"Iphone, Desktop",10/17/1990,san francisco,usa,
811,Dante,Moon,2855516208,dante.moon@example.com,"Android, Iphone, Desktop",09/27/1956,new york,usa,
812,Saad,Ali,1851893978,saad.ali@example.com,Iphone,12/21/2001,san francisco,usa,
813,Arthur,Hebert,2033432956,arthur.hebert@example.com,Android,02/08/2007,new york,usa,
814,Demi,Patel,7038298473,demi.patel@example.com,"Android, Desktop",10/05/1992,los angeles,usa,
815,Aurora,Andrews,3533072005,aurora.andrews@example.com,Desktop,04/02/1999,san diego,usa,
817,Renee,Mullen,1851708307,renee.mullen@example.com,"Android, Desktop",10/28/2006,san diego,usa,
818,Alexander,Reid,8423143728,alexander.reid@example.com,"Iphone, Desktop",02/09/1988,montreal,canada,
819,Dewey,Lucas,3232349528,dewey.lucas@example.com,Iphone,10/18/1993,san francisco,usa,
820,Wilbur,Hicks,9792169924,wilbur.hicks@example.com,Android,06/19/2003,san diego,usa,
821,Riley,Fletcher,5227505985,riley.fletcher@example.com,Android,12/18/1996,london,united kingdom,
822,Marissa,Hayes,3653593043,marissa.hayes@example.com,"Android, Iphone, Desktop",01/28/1973,san francisco,usa,
823,Juliette,Gordon,4245342837,juliette.gordon@example.com,"Android, Desktop",02/08/1993,chicago,usa,
824,Dan,Bates,9441895693,dan.bates@example.com,Desktop,06/16/1988,san francisco,usa,
825,Chiara,Ho,2793315254,chiara.ho@example.com,Iphone,08/18/1992,montreal,canada,
826,Sinead,Montes,7118296800,sinead.montes@example.com,Android,10/11/1989,new york,usa,
827,Laurence,Graves,6094355709,laurence.graves@example.com,Desktop,10/27/2002,los angeles,usa,
828,Nora,Donaldson,4146185713,nora.donaldson@example.com,"Android, Iphone, Desktop",11/13/1998,san diego,usa,
829,Ismaeel,Schmidt,1104783409,ismaeel.schmidt@example.com,Iphone,02/07/1993,los angeles,usa,
830,Adem,Mccoy,8857794082,adem.mccoy@example.com,"Android, Iphone, Desktop",07/13/1996,san francisco,usa,
831,Angel,Browning,7682051455,angel.browning@example.com,Desktop,07/19/1961,los angeles,usa,
832,Mabel,Foley,4178579143,mabel.foley@example.com,Desktop,02/16/1997,new york,usa,
833,Hayley,Montoya,6725666794,hayley.montoya@example.com,Desktop,08/16/1991,new york,usa,
834,Arnold,Spencer,9627018237,arnold.spencer@example.com,"Iphone, Desktop",02/22/1992,san francisco,usa,
835,Russell,Carlson,6357587564,russell.carlson@example.com,"Android, Desktop",08/09/1995,san francisco,usa,
836,Sasha,Ponce,7466505343,sasha.ponce@example.com,"Android, Iphone",02/22/1987,new york,usa,
837,Izaak,Welsh,2804739965,izaak.welsh@example.com,"Android, Iphone, Desktop",10/11/1989,los angeles,usa,
838,Aisha,Sosa,9644489785,aisha.sosa@example.com,Iphone,07/17/1990,new york,usa,
839,Keeley,Mills,1239722938,keeley.mills@example.com,Desktop,07/18/1987,new york,usa,
840,Mason,Kelley,1859701196,mason.kelley@example.com,"Android, Desktop",05/05/1967,san francisco,usa,
841,Khalid,Davies,1915829251,khalid.davies@example.com,Desktop,12/17/1995,san francisco,usa,
842,Nancy,Blair,4341747916,nancy.blair@example.com,"Iphone, Desktop",05/17/1996,toronto,canada,
844,Marnie,Sheppard,5762614653,marnie.sheppard@example.com,Desktop,03/16/1985,los angeles,usa,
845,Valerie,Bright,8383333237,valerie.bright@example.com,Iphone,05/22/1987,los angeles,usa,
846,John,Mason,7688883211,john.mason@example.com,"Android, Desktop",02/09/1985,san diego,usa,
847,Hamish,Khan,6091544773,hamish.khan@example.com,Desktop,11/17/1993,los angeles,usa,
848,Charis,Bray,1759258526,charis.bray@example.com,"Android, Desktop",08/23/1994,los angeles,usa,
849,Soraya,Bradford,9515133667,soraya.bradford@example.com,Desktop,01/04/1991,chicago,usa,
850,Taylor,Woods,2943658364,taylor.woods@example.com,"Android, Iphone, Desktop",07/14/2003,chicago,usa,
851,Eshal,Carpenter,9181913394,eshal.carpenter@example.com,"Android, Desktop",08/09/2005,chicago,usa,
852,Evelyn,Cross,3126438868,evelyn.cross@example.com,Iphone,03/11/1965,san francisco,usa,
853,Chester,Bell,5015411518,chester.bell@example.com,Iphone,09/03/1994,new york,usa,
854,Ffion,Knight,2331594158,ffion.knight@example.com,Iphone,06/12/1988,san diego,usa,
855,Yaseen,Kennedy,7781721502,yaseen.kennedy@example.com,"Android, Iphone, Desktop",10/22/1985,chicago,usa,
856,Maisie,Cunningham,3891109784,maisie.cunningham@example.com,"Iphone, Desktop",07/21/2005,los angeles,usa,
857,Clementine,Beck,6077936646,clementine.beck@example.com,"Iphone, Desktop",10/31/1994,san diego,usa,
859,Sameer,Watkins,9823139358,sameer.watkins@example.com,Desktop,10/09/2001,montreal,canada,
860,Anton,Hartman,7089869234,anton.hartman@example.com,"Android, Iphone, Desktop",12/29/1986,london,united kingdom,
861,Deacon,Boone,9503356994,deacon.boone@example.com,"Android, Iphone, Desktop",12/21/1991,new york,usa,
862,Alexandros,Ryan,8495708792,alexandros.ryan@example.com,"Android, Iphone, Desktop",12/11/1987,los angeles,usa,
863,Mya,Delgado,7609319269,mya.delgado@example.com,Iphone,05/04/1991,london,united kingdom,
864,Asia,Holloway,5128767834,asia.holloway@example.com,Desktop,08/04/1996,los angeles,usa,
865,Christina,Blanchard,4208873636,christina.blanchard@example.com,Desktop,09/03/2003,new york,usa,
866,Emelia,Bridges,3476405509,emelia.bridges@example.com,"Android, Desktop",10/06/1987,san diego,usa,
867,Ioan,Harrington,8031202281,ioan.harrington@example.com,Iphone,12/26/1989,san diego,usa,
868,Cecilia,David,9199255280,cecilia.david@example.com,"Android, Iphone, Desktop",02/13/1964,new york,usa,
870,Stacey,Manning,9819526391,stacey.manning@example.com,Android,12/03/1993,los angeles,usa,
871,Ronnie,Burch,1846201928,ronnie.burch@example.com,"Iphone, Desktop",11/28/1995,san diego,usa,
873,Luke,Graham,1321592485,luke.graham@example.com,Android,06/18/1988,san diego,usa,
