id,name,phone_number,email,city,country,device_count,android,iphone,desktop,promotion_id,promoted_item,responded,sent_from,sent_to,amount_sent,date_sent,received_from,received_to,amount_received,date_received,transaction_id,store,purchased_item,price,price_per_item,quantity
0571,Keelan Thompson,254-156-9308,Keelan.Thompson@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0571,0954,22.82,2023-08-19,0965,0571,7.81,2022-01-17,,,,,,
0572,Davina O'Doherty,330-649-8079,Davina.O'Doherty@example.com,New York,USA,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0573,Arron Herman,999-222-5375,Arron.Herman@example.com,San Diego,USA,1.0,No,No,Yes,,,,0573,0773,1.0,2023-11-17,,,,,,,,,,
0575,Casper Padilla,823-261-2968,Casper.Padilla@example.com,San Francisco,USA,2.0,Yes,Yes,No,,,,,,,,0144,0575,29.51,2022-10-17,,,,,,
0576,David Mcconnell,967-585-7262,David.Mcconnell@example.com,San Francisco,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0577,Yasin Rogers,416-776-3422,Yasin.Rogers@example.com,San Diego,USA,1.0,No,Yes,No,,,,,,,,,,,,1145,Urban Outfitters Loft,KittyKat,2.0,2.0,1.0
0577,Yasin Rogers,416-776-3422,Yasin.Rogers@example.com,San Diego,USA,1.0,No,Yes,No,,,,,,,,,,,,1145,Urban Outfitters Loft,GatorBoost,3.0,3.0,1.0
0577,Yasin Rogers,416-776-3422,Yasin.Rogers@example.com,San Diego,USA,1.0,No,Yes,No,,,,,,,,,,,,1145,Urban Outfitters Loft,Dovee,2.0,1.0,2.0
0578,Demi Callahan,713-176-8275,Demi.Callahan@example.com,Toronto,Canada,1.0,Yes,No,No,,,,0578,0248,15.84,2023-12-29,,,,,,,,,,
0579,Sufyaan Castillo,412-479-8766,Sufyaan.Castillo@example.com,Montreal,Canada,2.0,Yes,No,Yes,,,,,,,,0429,0579,9.21,2024-01-06,,,,,,
0581,Kamal Gates,622-660-1036,Kamal.Gates@example.com,Chicago,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0582,Yusra Norman,945-940-4995,Yusra.Norman@example.com,Los Angeles,USA,2.0,Yes,No,Yes,,,,0582,0521,7.4,2023-02-17,,,,,,,,,,
0583,Bryony Stevens,537-447-5075,Bryony.Stevens@example.com,New York,USA,1.0,No,No,Yes,,,,0583,0555,18.98,2023-03-19,,,,,,,,,,
0584,Darcy Jenkins,705-890-7715,Darcy.Jenkins@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,,,,,,,,,1114,PetPals Mart,Popsi,6.0,3.0,2.0
0584,Darcy Jenkins,705-890-7715,Darcy.Jenkins@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,,,,,,,,,1114,PetPals Mart,Flixnet,10.0,10.0,1.0
0585,Sufyan Guzman,125-583-6823,Sufyan.Guzman@example.com,Montreal,Canada,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0586,Casey Finley,306-893-4689,Casey.Finley@example.com,London,United Kingdom,3.0,Yes,Yes,Yes,0171,RedCow,No,,,,,,,,,,,,,,
0587,Alina Odom,737-828-4041,Alina.Odom@example.com,Chicago,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0588,Miranda Cain,377-263-6278,Miranda.Cain@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,,,,,0454,0588,9.33,2022-03-18,,,,,,
0589,Omari Gibbs,524-749-7401,Omari.Gibbs@example.com,San Diego,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0590,Susannah Kane,172-773-1455,Susannah.Kane@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0590,0555,45.29,2023-08-20,,,,,,,,,,
0591,Annalise Stephens,853-224-1381,Annalise.Stephens@example.com,Toronto,Canada,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0592,Jamil Shepherd,298-276-5058,Jamil.Shepherd@example.com,Toronto,Canada,3.0,Yes,Yes,Yes,,,,0592,0809,55.38,2023-08-26,0108,0592,3.86,2023-08-15,,,,,,
0592,Jamil Shepherd,298-276-5058,Jamil.Shepherd@example.com,Toronto,Canada,3.0,Yes,Yes,Yes,,,,0592,0809,55.38,2023-08-26,0108,0592,35.97,2023-10-23,,,,,,
0593,Danyal Lang,629-875-4423,Danyal.Lang@example.com,Toronto,Canada,2.0,No,Yes,Yes,,,,0593,0923,116.46,2024-02-10,0147,0593,6.14,2023-02-22,,,,,,
0593,Danyal Lang,629-875-4423,Danyal.Lang@example.com,Toronto,Canada,2.0,No,Yes,Yes,,,,0593,0923,116.46,2024-02-10,0980,0593,53.68,2023-10-24,,,,,,
0594,Barry Reilly,117-863-9669,Barry.Reilly@example.com,Montreal,Canada,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0595,Archie Gregory,945-301-2904,Archie.Gregory@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0710,0595,8.35,2023-03-22,,,,,,
0595,Archie Gregory,945-301-2904,Archie.Gregory@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0118,0595,42.37,2023-05-22,,,,,,
0596,Hajra Baxter,600-542-2254,Hajra.Baxter@example.com,San Francisco,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0597,Earl Fowler,648-268-9331,Earl.Fowler@example.com,Los Angeles,USA,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0598,Monica Bruce,302-368-5572,Monica.Bruce@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,,,,,0064,0598,11.55,2023-03-11,,,,,,
0598,Monica Bruce,302-368-5572,Monica.Bruce@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,,,,,0274,0598,19.29,2023-12-16,,,,,,
0599,Astrid Delgado,641-317-3741,Astrid.Delgado@example.com,London,United Kingdom,3.0,Yes,Yes,Yes,0041,Popsi,No,,,,,,,,,,,,,,
0600,Bill Jacobs,279-704-9018,Bill.Jacobs@example.com,San Francisco,USA,1.0,Yes,No,No,,,,,,,,0472,0600,18.59,2022-11-29,,,,,,
0601,Rio Pennington,473-123-1959,Rio.Pennington@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0601,0216,3.43,2023-10-24,,,,,,,,,,
0601,Rio Pennington,473-123-1959,Rio.Pennington@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0601,0913,10.48,2023-11-19,,,,,,,,,,
0602,Jazmin Lopez,116-866-3838,Jazmin.Lopez@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,,,,,0770,0602,4.46,2023-07-18,1027,Urban Outfitters Loft,Popsi,6.0,3.0,2.0
0602,Jazmin Lopez,116-866-3838,Jazmin.Lopez@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,,,,,0770,0602,4.46,2023-07-18,1027,Urban Outfitters Loft,Dovee,2.0,1.0,2.0
0602,Jazmin Lopez,116-866-3838,Jazmin.Lopez@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,,,,,0770,0602,4.46,2023-07-18,1027,Urban Outfitters Loft,RedCow,6.0,3.0,2.0
0603,Bilal Shaffer,308-774-7278,Bilal.Shaffer@example.com,San Diego,USA,1.0,No,No,Yes,,,,,,,,0857,0603,46.99,2023-04-04,,,,,,
0604,Elisha Cobb,821-536-1739,Elisha.Cobb@example.com,San Francisco,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0605,Earl Hobbs,916-866-7237,Earl.Hobbs@example.com,New York,USA,1.0,No,No,Yes,,,,,,,,0387,0605,10.9,2022-06-15,,,,,,
0606,Bertha Walsh,129-506-2067,Bertha.Walsh@example.com,London,United Kingdom,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0607,Bibi Roberts,631-796-8801,Bibi.Roberts@example.com,New York,USA,1.0,Yes,No,No,,,,,,,,0617,0607,22.93,2023-01-08,,,,,,
0607,Bibi Roberts,631-796-8801,Bibi.Roberts@example.com,New York,USA,1.0,Yes,No,No,,,,,,,,0833,0607,47.77,2023-01-19,,,,,,
0607,Bibi Roberts,631-796-8801,Bibi.Roberts@example.com,New York,USA,1.0,Yes,No,No,,,,,,,,0409,0607,27.24,2024-04-26,,,,,,
0608,Rishi Barron,331-128-4346,Rishi.Barron@example.com,Montreal,Canada,3.0,Yes,Yes,Yes,0031,Oreoz,No,,,,,,,,,,,,,,
0608,Rishi Barron,331-128-4346,Rishi.Barron@example.com,Montreal,Canada,3.0,Yes,Yes,Yes,0179,Popsi,No,,,,,,,,,,,,,,
0610,Keira Herman,607-258-2059,Keira.Herman@example.com,Los Angeles,USA,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0611,Omari Richmond,921-179-3270,Omari.Richmond@example.com,San Diego,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0612,Rabia Parsons,244-470-8381,Rabia.Parsons@example.com,Montreal,Canada,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0613,Larissa Perez,742-168-6071,Larissa.Perez@example.com,London,United Kingdom,2.0,Yes,No,Yes,0155,Colgatex,No,,,,,,,,,,,,,,
0615,Katelyn Collins,878-870-9506,Katelyn.Collins@example.com,San Diego,USA,1.0,Yes,No,No,,,,,,,,0440,0615,10.46,2022-09-10,1067,Trader Tales,Krafty Cheddar,5.0,5.0,1.0
0615,Katelyn Collins,878-870-9506,Katelyn.Collins@example.com,San Diego,USA,1.0,Yes,No,No,,,,,,,,0440,0615,10.46,2022-09-10,1067,Trader Tales,Dovee,4.0,2.0,2.0
0615,Katelyn Collins,878-870-9506,Katelyn.Collins@example.com,San Diego,USA,1.0,Yes,No,No,,,,,,,,0146,0615,4.93,2023-04-21,1067,Trader Tales,Krafty Cheddar,5.0,5.0,1.0
0615,Katelyn Collins,878-870-9506,Katelyn.Collins@example.com,San Diego,USA,1.0,Yes,No,No,,,,,,,,0146,0615,4.93,2023-04-21,1067,Trader Tales,Dovee,4.0,2.0,2.0
0616,Jerry Whitney,990-444-7435,Jerry.Whitney@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0617,Beau Duran,797-203-1866,Beau.Duran@example.com,New York,USA,2.0,Yes,Yes,No,,,,0617,0607,22.93,2023-01-08,,,,,,,,,,
0618,Janet Hughes,194-769-6265,Janet.Hughes@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0619,Ria Ponce,547-111-1151,Ria.Ponce@example.com,Chicago,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0620,Neo Lara,276-319-4768,Neo.Lara@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,0620,0108,23.77,2023-01-18,0264,0620,47.19,2023-01-12,,,,,,
0620,Neo Lara,276-319-4768,Neo.Lara@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,0620,0108,23.77,2023-01-18,0065,0620,19.91,2024-01-01,,,,,,
0620,Neo Lara,276-319-4768,Neo.Lara@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,0620,0442,15.61,2023-12-31,0264,0620,47.19,2023-01-12,,,,,,
0620,Neo Lara,276-319-4768,Neo.Lara@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,0620,0442,15.61,2023-12-31,0065,0620,19.91,2024-01-01,,,,,,
0621,Kiana Carter,219-142-7516,Kiana.Carter@example.com,San Diego,USA,1.0,No,Yes,No,,,,0621,0241,43.63,2024-02-19,0063,0621,22.57,2022-11-20,,,,,,
0622,Alexa Baird,604-771-4056,Alexa.Baird@example.com,San Francisco,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0623,Ronald Estes,328-873-2183,Ronald.Estes@example.com,Chicago,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0624,Nia Adams,520-550-1148,Nia.Adams@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,,,,,0965,0624,31.37,2023-05-23,1058,Urban Outfitters Loft,Krafty Cheddar,4.0,4.0,1.0
0624,Nia Adams,520-550-1148,Nia.Adams@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,,,,,0965,0624,31.37,2023-05-23,1058,Urban Outfitters Loft,Popsi,3.0,3.0,1.0
0625,Diane Kelly,219-449-5089,Diane.Kelly@example.com,Montreal,Canada,2.0,Yes,Yes,No,,,,0625,0825,6.03,2023-12-20,,,,,,,,,,
0626,Phoenix Chapman,791-853-6464,Phoenix.Chapman@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,1115,PetPals Mart,Dovee,1.0,1.0,1.0
0627,Everly Key,152-557-5017,Everly.Key@example.com,New York,USA,1.0,No,Yes,No,0024,GatorBoost,No,,,,,,,,,,,,,,
0629,Mae Castro,714-485-2518,Mae.Castro@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0629,0272,43.39,2022-07-02,,,,,,,,,,
0630,Harold Sharpe,646-622-1082,Harold.Sharpe@example.com,New York,USA,2.0,Yes,No,Yes,,,,0630,0756,94.64,2023-01-04,,,,,,,,,,
0631,Brooklyn Fowler,933-501-9509,Brooklyn.Fowler@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0631,0773,29.8,2023-06-21,,,,,,,,,,
0631,Brooklyn Fowler,933-501-9509,Brooklyn.Fowler@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0631,0913,137.01,2023-07-21,,,,,,,,,,
0632,Enya Chen,266-343-6530,Enya.Chen@example.com,Los Angeles,USA,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0633,Luisa Fisher,510-167-1940,Luisa.Fisher@example.com,San Diego,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0634,Elodie Flores,565-243-9336,Elodie.Flores@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0635,Hazel Yoder,839-203-3903,Hazel.Yoder@example.com,London,United Kingdom,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0636,Amber Gonzalez,884-628-1984,Amber.Gonzalez@example.com,London,United Kingdom,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0637,Juliet Buck,499-242-5191,Juliet.Buck@example.com,San Francisco,USA,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0638,Jamie Berg,397-515-6866,Jamie.Berg@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,0638,0674,30.12,2023-09-23,,,,,,,,,,
0639,Stella Wilkinson,145-501-4975,Stella.Wilkinson@example.com,Los Angeles,USA,2.0,Yes,Yes,No,,,,,,,,,,,,1098,SparkMart,Oreoz,5.0,5.0,1.0
0639,Stella Wilkinson,145-501-4975,Stella.Wilkinson@example.com,Los Angeles,USA,2.0,Yes,Yes,No,,,,,,,,,,,,1098,SparkMart,GatorBoost,5.0,5.0,1.0
0640,Nadia Wyatt,277-573-9871,Nadia.Wyatt@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0640,1000,8.46,2022-05-25,0286,0640,53.81,2022-08-26,,,,,,
0641,Kacie Morse,108-917-7237,Kacie.Morse@example.com,Toronto,Canada,3.0,Yes,Yes,Yes,,,,0641,0466,12.63,2023-02-20,,,,,,,,,,
0642,Seth Walter,988-932-7592,Seth.Walter@example.com,London,United Kingdom,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0643,Lauren Ashley,564-133-8260,Lauren.Ashley@example.com,London,United Kingdom,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0644,Wilfred Michael,632-902-2453,Wilfred.Michael@example.com,Chicago,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0645,Gary Richards,970-902-7934,Gary.Richards@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0646,Brittney Ruiz,259-940-6592,Brittney.Ruiz@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0646,0965,27.26,2023-05-17,,,,,,,,,,
0646,Brittney Ruiz,259-940-6592,Brittney.Ruiz@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0646,0848,82.36,2023-12-06,,,,,,,,,,
0647,Jaxson Moss,499-701-5813,Jaxson.Moss@example.com,San Francisco,USA,2.0,Yes,Yes,No,,,,,,,,0193,0647,43.57,2023-08-08,,,,,,
0647,Jaxson Moss,499-701-5813,Jaxson.Moss@example.com,San Francisco,USA,2.0,Yes,Yes,No,,,,,,,,0954,0647,51.72,2024-01-10,,,,,,
0648,Luna Levy,855-484-1981,Luna.Levy@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,,,,,0820,0648,62.17,2022-06-09,,,,,,
0648,Luna Levy,855-484-1981,Luna.Levy@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,,,,,0973,0648,20.26,2023-07-03,,,,,,
0648,Luna Levy,855-484-1981,Luna.Levy@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,,,,,0769,0648,48.39,2024-01-03,,,,,,
0651,Jamil Maldonado,424-799-2220,Jamil.Maldonado@example.com,New York,USA,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0652,Dillon Johnston,732-904-7872,Dillon.Johnston@example.com,New York,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0653,Lilli Bowman,551-867-4367,Lilli.Bowman@example.com,New York,USA,1.0,No,Yes,No,,,,,,,,,,,,1101,Urban Outfitters Loft,GatorBoost,3.0,3.0,1.0
0653,Lilli Bowman,551-867-4367,Lilli.Bowman@example.com,New York,USA,1.0,No,Yes,No,,,,,,,,,,,,1101,Urban Outfitters Loft,KittyKat,2.0,2.0,1.0
0653,Lilli Bowman,551-867-4367,Lilli.Bowman@example.com,New York,USA,1.0,No,Yes,No,,,,,,,,,,,,1101,Urban Outfitters Loft,Dovee,2.0,1.0,2.0
0654,Dexter Hartley,582-489-4208,Dexter.Hartley@example.com,San Diego,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0655,Hari Everett,487-669-8884,Hari.Everett@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,,,,,0878,0655,49.35,2023-02-17,,,,,,
0656,Tomos Velez,233-661-3978,Tomos.Velez@example.com,Los Angeles,USA,2.0,Yes,No,Yes,0083,RedCow,Yes,0656,0493,4.7,2023-11-26,0979,0656,6.39,2022-08-25,,,,,,
0657,Abu Delacruz,401-411-2184,Abu.Delacruz@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,0879,0657,13.23,2024-04-08,,,,,,
0658,Syeda Calhoun,738-680-1717,Syeda.Calhoun@example.com,Chicago,USA,1.0,No,No,Yes,,,,,,,,0345,0658,33.28,2024-02-28,,,,,,
0659,Oliwier Gill,902-175-4864,Oliwier.Gill@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0659,0778,36.03,2023-06-01,,,,,,,,,,
0660,Zayn Kaufman,893-890-8415,Zayn.Kaufman@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,0660,0708,30.12,2022-11-09,0970,0660,82.99,2023-01-25,,,,,,
0660,Zayn Kaufman,893-890-8415,Zayn.Kaufman@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,0660,0708,30.12,2022-11-09,0907,0660,60.75,2023-06-26,,,,,,
0661,Vera Walker,516-811-2158,Vera.Walker@example.com,London,United Kingdom,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0662,Anthony Mccullough,330-176-2600,Anthony.Mccullough@example.com,Chicago,USA,1.0,No,No,Yes,,,,0662,0423,5.7,2023-05-28,,,,,,,,,,
0662,Anthony Mccullough,330-176-2600,Anthony.Mccullough@example.com,Chicago,USA,1.0,No,No,Yes,,,,0662,0312,40.5,2023-11-25,,,,,,,,,,
0663,Rowan Acevedo,223-620-9032,Rowan.Acevedo@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,0663,0187,35.98,2022-10-14,,,,,,,,,,
0664,Zara Oconnell,543-537-6044,Zara.Oconnell@example.com,Toronto,Canada,1.0,Yes,No,No,,,,,,,,0074,0664,31.96,2023-07-31,,,,,,
0665,Lucia Cisneros,470-574-7167,Lucia.Cisneros@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0666,Julius Donnelly,733-325-2658,Julius.Donnelly@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0667,Theresa Bentley,553-407-1049,Theresa.Bentley@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0667,0098,84.55,2023-07-28,,,,,1029,PetPals Mart,Popsi,3.0,3.0,1.0
0667,Theresa Bentley,553-407-1049,Theresa.Bentley@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0667,0098,84.55,2023-07-28,,,,,1029,PetPals Mart,RedCow,3.0,3.0,1.0
0667,Theresa Bentley,553-407-1049,Theresa.Bentley@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0667,0098,84.55,2023-07-28,,,,,1029,PetPals Mart,Flixnet,10.0,10.0,1.0
0667,Theresa Bentley,553-407-1049,Theresa.Bentley@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0667,0098,84.55,2023-07-28,,,,,1063,Urban Outfitters Loft,RedCow,9.0,3.0,3.0
0667,Theresa Bentley,553-407-1049,Theresa.Bentley@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0667,0098,84.55,2023-07-28,,,,,1063,Urban Outfitters Loft,KittyKat,6.0,2.0,3.0
0668,Joshua Bonner,550-710-1849,Joshua.Bonner@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,0255,0668,52.93,2023-11-24,,,,,,
0669,Abdirahman Marsh,653-601-4374,Abdirahman.Marsh@example.com,Toronto,Canada,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0670,Jacob Patton,914-260-3945,Jacob.Patton@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,,,,,0885,0670,18.73,2022-09-01,,,,,,
0671,Alexander Terry,480-560-1876,Alexander.Terry@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0671,0160,35.34,2022-06-26,,,,,1080,Trader Tales,KittyKat,6.0,3.0,2.0
0671,Alexander Terry,480-560-1876,Alexander.Terry@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0671,0160,35.34,2022-06-26,,,,,1080,Trader Tales,RedCow,12.0,4.0,3.0
0671,Alexander Terry,480-560-1876,Alexander.Terry@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0671,0160,35.34,2022-06-26,,,,,1080,Trader Tales,Colgatex,6.0,3.0,2.0
0671,Alexander Terry,480-560-1876,Alexander.Terry@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0671,0054,62.11,2024-03-31,,,,,1080,Trader Tales,KittyKat,6.0,3.0,2.0
0671,Alexander Terry,480-560-1876,Alexander.Terry@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0671,0054,62.11,2024-03-31,,,,,1080,Trader Tales,RedCow,12.0,4.0,3.0
0671,Alexander Terry,480-560-1876,Alexander.Terry@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,0671,0054,62.11,2024-03-31,,,,,1080,Trader Tales,Colgatex,6.0,3.0,2.0
0672,Kane Huff,417-611-9319,Kane.Huff@example.com,Chicago,USA,1.0,No,No,Yes,,,,,,,,0191,0672,28.4,2022-09-14,,,,,,
0673,Sapphire Hatfield,564-357-3504,Sapphire.Hatfield@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0674,Mahir Cooper,829-570-7880,Mahir.Cooper@example.com,San Francisco,USA,1.0,No,No,Yes,,,,0674,0885,12.32,2022-10-10,0638,0674,30.12,2023-09-23,,,,,,
0675,Tom Tapia,439-227-1780,Tom.Tapia@example.com,Chicago,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0676,Oliwia Harvey,143-701-8741,Oliwia.Harvey@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,0915,0676,7.51,2022-02-25,,,,,,
0676,Oliwia Harvey,143-701-8741,Oliwia.Harvey@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,0932,0676,70.99,2023-03-28,,,,,,
0677,Kelvin Hendricks,767-726-4455,Kelvin.Hendricks@example.com,San Diego,USA,1.0,Yes,No,No,,,,,,,,0901,0677,5.07,2023-06-08,,,,,,
0678,Mustafa Mason,866-179-9539,Mustafa.Mason@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0678,0400,1.35,2022-01-20,,,,,,,,,,
0678,Mustafa Mason,866-179-9539,Mustafa.Mason@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0678,0846,70.92,2022-11-30,,,,,,,,,,
0679,Gabriela Norton,138-968-6467,Gabriela.Norton@example.com,Chicago,USA,1.0,Yes,No,No,0187,Dovee,No,,,,,,,,,,,,,,
0680,Esha Zuniga,807-517-9078,Esha.Zuniga@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,,,,,0773,0680,8.22,2024-03-01,,,,,,
0681,Lucas Burke,321-512-2703,Lucas.Burke@example.com,Toronto,Canada,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0682,Laura Valdez,766-901-1157,Laura.Valdez@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0682,0749,40.33,2023-07-29,0976,0682,32.26,2023-02-14,,,,,,
0682,Laura Valdez,766-901-1157,Laura.Valdez@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0682,0888,82.91,2024-04-29,0976,0682,32.26,2023-02-14,,,,,,
0683,Irene Kim,946-883-2145,Irene.Kim@example.com,San Francisco,USA,1.0,No,Yes,No,,,,0683,0830,51.35,2023-09-24,0296,0683,10.0,2022-10-11,,,,,,
0684,Raheem Ellis,491-961-7709,Raheem.Ellis@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0685,Lisa Mcclain,518-968-9659,Lisa.Mcclain@example.com,New York,USA,1.0,Yes,No,No,,,,0685,0340,92.9,2023-05-17,,,,,,,,,,
0686,Mohamed Miller,883-481-7339,Mohamed.Miller@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0686,0882,14.93,2022-02-16,,,,,1048,Urban Outfitters Loft,RedCow,3.0,3.0,1.0
0686,Mohamed Miller,883-481-7339,Mohamed.Miller@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0686,0882,14.93,2022-02-16,,,,,1048,Urban Outfitters Loft,Krafty Cheddar,4.0,4.0,1.0
0686,Mohamed Miller,883-481-7339,Mohamed.Miller@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0686,0901,15.01,2023-08-01,,,,,1048,Urban Outfitters Loft,RedCow,3.0,3.0,1.0
0686,Mohamed Miller,883-481-7339,Mohamed.Miller@example.com,San Diego,USA,3.0,Yes,Yes,Yes,,,,0686,0901,15.01,2023-08-01,,,,,1048,Urban Outfitters Loft,Krafty Cheddar,4.0,4.0,1.0
0687,Thea Suarez,647-211-7337,Thea.Suarez@example.com,Toronto,Canada,3.0,Yes,Yes,Yes,,,,0687,0262,57.67,2023-01-07,,,,,,,,,,
0688,Leighton Crane,372-753-5586,Leighton.Crane@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0689,Kayla Jones,579-756-1305,Kayla.Jones@example.com,London,United Kingdom,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0690,Jessie Noble,557-354-5286,Jessie.Noble@example.com,San Francisco,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0692,Azaan Barker,326-267-7811,Azaan.Barker@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,1044,Urban Outfitters Loft,KittyKat,2.0,2.0,1.0
0692,Azaan Barker,326-267-7811,Azaan.Barker@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,1044,Urban Outfitters Loft,Dovee,3.0,1.0,3.0
